"CODIGO";"DESCRIPCION";"LATITUD";"LONGITUD";"DIRECION";"CP";"POBLACION";"PROVINCIA";"PAIS";"CERCANIAS";"FEVE";"COMUN"
"15103";"SANTIBANEZ";"42.6787190";"-5.6315960";"";"";"CUADROS";"LEÓN";"ESPAÑA";"NO";"NO";""
"15104";"CUADROS";"42.7125640";"-5.6359760";"";"";"CUADROS";"LEÓN";"ESPAÑA";"NO";"NO";""
"15105";"LA SECA (APT)";"42.7579190";"-5.6433960";"";"";"CUADROS";"LEÓN";"ESPAÑA";"NO";"NO";""
"15106";"LA ROBLA";"42.8044540";"-5.6262550";"C/ la Estación, S/N";"24640";"ROBLA (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15107";"TORNEROS";"42.8307250";"-5.6535300";"";"";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15108";"LA POLA DE GORDÓN";"42.8540990";"-5.6745240";"C/ Capitan Lozano, 7";"24600";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15109";"SANTA LUCÍA";"42.8751500";"-5.6396130";"C/ Reino de Leon, 1";"24650";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15110";"CIÑERA";"42.8893560";"-5.6404600";"";"";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15111";"VILLASIMPLIZ (APD)";"42.9116740";"-5.6545340";"";"";"POLA DE GORDÓN (LA)";"LEÓN";"ESPAÑA";"NO";"NO";""
"15112";"VILLAMANÍN";"42.9367100";"-5.6576370";"C/ Estación Ferrocarril, 5";"24680";"VILLAMANÍN";"LEÓN";"ESPAÑA";"NO";"NO";""
"15113";"BUSDONGO";"42.9844950";"-5.7053910";"Ctra. N - 630 --- Estación Ferrocarril, 1";"24690";"VILLAMANÍN";"LEÓN";"ESPAÑA";"NO";"NO";""
"15114";"PAJARES";"43.0192190";"-5.7623960";"";"";"LENA";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"15115";"NAVIDIELLO-PARANA (APT)";"43.0722190";"-5.7240960";"";"";"LENA";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"15116";"LINARES-CONGOSTINAS";"43.1017430";"-5.7721620";"Camino Aspr - 92 --- Estación Ferrocarril, S/N";"33694";"LENA";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"15117";"MALVEDO (APT)";"43.1072200";"-5.7938960";"";"";"LENA";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"15118";"PUENTE DE LOS FIERROS";"43.0715986";"-5.7694650";"Estación Puente los Fierros";"33692";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15119";"LA FRECHA";"43.0961670";"-5.7985997";"C/ Apeadero de Renfe, S/N";"33629";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15120";"CAMPOMANES";"43.1100681";"-5.8164466";"C/ la Estación, S/N";"33620";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15121";"LA COBERTORIA";"43.1301608";"-5.8160304";"C/ la Estación, S/N";"33630";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15122";"POLA DE LENA";"43.1587200";"-5.8310263";"C/ Ramon y Cajal - S/N";"33630";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15123";"VILLALLANA";"43.1838568";"-5.8145928";"Avenida de Santiago, S/N, Lena (Asturias)";"33695";"LENA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15200";"UJO";"43.2046962";"-5.7926422";"C/ Estación - S/N";"33640";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15202";"SANTULLANO";"43.2208990";"-5.7855868";"Ctra. A Cenera (Mi-3) - S/N";"33611";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15203";"MIERES-PUENTE";"43.2500266";"-5.7822622";"Barrio del Gonzalin S/N (Mi- 1)";"33600";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15204";"MIERES";"43.2547300";"-5.7829250";"";"";"MIERES";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"15205";"ABLAÑA";"43.2676032";"-5.8057926";"C/ Ablaña de Arriba, S/N";"33650";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15206";"LA PEREDA-RIOSA";"43.2770867";"-5.8122350";"C/ Edificio Estación Renfe, S/N";"33682";"MIERES";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15207";"OLLONIEGO";"43.2961226";"-5.8188502";"C/ la Estación - S/N";"33660";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15208";"SOTO DE REY";"43.3064094";"-5.8558072";"Ctra. A-66 - Estación Ferrocarril, S/N";"33696";"RIBERA DE ARRIBA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15209";"LAS SEGADAS";"43.3132419";"-5.8691978";"Calle las Segadas de Abajo, S/N";"33171";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15210";"EL CALEYO";"43.3290466";"-5.8733323";"C/ Lugar El Caleyo, Oviedo (Asturias)";"33171";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15211";"OVIEDO";"43.3663577";"-5.8548380";"Calle Uría S/N";"33012";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15212";"LUGONES";"43.3880323";"-5.8271790";"Avda. José Tartiere, 33";"33420";"SIERO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15217";"LA CORREDORIA";"43.3881080";"-5.8272527";"C/ Ingeniero Francisco Pintado Fe, S/N";"33011";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15218";"LLAMAQUIQUE";"43.3588282";"-5.8573201";"Calle Trece Rosas, S/N";"33005";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15300";"LUGO DE LLANERA";"43.4423322";"-5.8158932";"Calle Asturias S/N, Lugo de Llanera (Asturias)";"33690";"LLANERA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15301";"VILLABONA DE ASTURIAS";"43.4615187";"-5.8263463";"Edificio Estación Renfe  S/N";"33422";"LLANERA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15302";"SERÍN";"43.5049050";"-5.7818821";"Camino Estación S/N, Gijón (Asturias)";"33697";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15303";"MONTEANA";"43.5208475";"-5.7463580";"Ctra. Monteana S/N.";"33691";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15305";"VILLABONA-TABLADIELLO";"43.4741624";"-5.8000538";"Apeadero Renfe - Barrio Tabladiello";"33422";"LLANERA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15400";"VERIÑA";"43.5415755";"-5.7227970";"Veriña de Abajo  S/N";"33213";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15401";"CALZADA DE ASTURIAS";"43.5353848";"-5.6971507";"Avda. Juan Carlos, S/N";"33211";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"15402";"GIJÓN/XIXÓN";"43.5392430";"-5.6754360";"";"";"GIJÓN";"ASTURIAS";"ESPAÑA";"NO";"NO";"GIJON"
"15403";"GIJÓN/XIXÓN";"43.5388900";"-5.6752660";"";"";"GIJÓN";"ASTURIAS";"ESPAÑA";"NO";"NO";"GIJON"
"15410";"GIJÓN-SANZ CRESPO";"43.5377329";"-5.6758089";"C/  Sanz Crespo, S/N";"33207";"GIJÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";"GIJON"
"16001";"SANTA EULALIA DE MANZANEDA";"43.3173375";"-5.8126204";"C/ la Estación  - S/N";"33669";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16002";"TUDELA-VEGUÍN";"43.3310103";"-5.7768925";"C/ Tino Casal  - S/N";"33910";"OVIEDO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16005";"PEÑA RUBIA";"43.3213020";"-5.7208059";"Apeadero de Renfe";"33929";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16006";"BARROS";"43.3178302";"-5.7109141";"C/ la Estación - S/N";"33934";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16008";"LA FELGUERA";"43.3048310";"-5.6928516";"C/ Inventor la Cierva , S/N";"33930";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16009";"SAMA";"43.2987784";"-5.6833209";"C/ Cipriano Pedrosa - S/N";"33900";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16010";"CIAÑO";"43.2893884";"-5.6686704";"C/ Infanzones de Langreo S/N, Ciaño (Asturias)";"33900";"LANGREO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16011";"EL ENTREGO";"43.2895167";"-5.6408474";"Calle Luis Adaro Magro, 12";"33948";"SAN MARTÍN DEL REY AURELIO";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16201";"SAN CLAUDIO (APD)";"";"";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"16202";"SAN PEDRO DE NORA (APD)";"";"";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"16203";"SOTO DE ABAJO (APD)";"";"";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"16204";"TRUBIA";"";"";"";"";"OVIEDO";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"16301";"FERROÑES";"43.4760338";"-5.8616217";"C/ Apeadero de Renfe, S/N";"33470";"LLANERA";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16302";"CANCIENES";"43.5073330";"-5.8692521";"Ctra. de la Chusca, S/N";"33470";"CORVERA DE ASTURIAS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16400";"NUBLEDO";"43.5234229";"-5.8703014";"C/ la Estación - S/N";"33416";"CORVERA DE ASTURIAS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16401";"VILLALEGRE";"43.5400404";"-5.9022308";"C/ Camino la Fuente - S/N";"33406";"AVILÉS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16402";"LA ROCICA";"43.5471015";"-5.9047083";"C/ Aviles, S/N";"33403";"AVILÉS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16403";"AVILÉS";"43.5613390";"-5.9228329";"Avda. de los Telares, 18";"33409";"AVILÉS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16405";"SAN JUAN DE NIEVA";"43.5895359";"-5.9325513";"Avda. la Playa, S/N";"33417";"CASTRILLÓN";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16406";"LOS CAMPOS";"43.5357   ";"-5.884    ";"";"";"CORVERA DE ASTURIAS";"";"ESPAÑA";"NO";"NO";""
"16408";"LOS CAMPOS";"43.5365119";"-5.8848823";"C/ Mª Josefa Canellada - S/N";"33404";"CORVERA DE ASTURIAS";"ASTURIAS";"ESPAÑA";"SI";"NO";""
"16604";"GIJON-PUERTO";"43.5526580";"-5.6910810";"";"";"GIJÓN";"ASTURIAS";"ESPAÑA";"NO";"NO";""
"17000";"MADRID-CHAMARTÍN-CLARA CAMPOAMOR";"40.4711789";"-3.6829524";"C/ Agustin de Foxa, S/N";"28036";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"17001";"FUENCARRAL";"40.5015603";"-3.6825042";"C/ Antonio de Cabezon, S/N";"28034";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"17002";"VALDELATAS (APT)";"40.5384150";"-3.7037160";"";"";"MADRID";"MADRID";"ESPAÑA";"NO";"NO";""
"17003";"EL GOLOSO";"40.5588966";"-3.7139714";"Ctra. de Colmenar Viejo Km.17 (M - 607), S/N";"28049";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"17004";"TRES CANTOS";"40.5987417";"-3.7155585";"Pza. de la Estación S/N";"28760";"TRES CANTOS";"MADRID";"ESPAÑA";"SI";"NO";""
"17005";"COLMENAR VIEJO";"40.6452094";"-3.7766142";"Paseo de la Estación S/N, Colmenar Viejo (Madrid)";"28770";"COLMENAR VIEJO";"MADRID";"ESPAÑA";"SI";"NO";""
"17006";"MANZANARES-SOTO EL REAL";"40.7211070";"-3.7925360";"";"";"SOTO DEL REAL";"MADRID";"ESPAÑA";"NO";"NO";""
"17007";"SOTO EL REAL (APD)";"40.7574400";"-3.7664810";"";"";"SOTO DEL REAL";"MADRID";"ESPAÑA";"NO";"NO";""
"17008";"MIRAFLORES DE LA SIERRA";"40.8074720";"-3.7511280";"";"";"MIRAFLORES DE LA SIERRA";"MADRID";"ESPAÑA";"NO";"NO";""
"17009";"UNIVERSIDAD-CANTOBLANCO";"40.5438416";"-3.7001551";"Avda. Tomas y Valiente S/N / Ctra. de Colmenar Km.15";"28049";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"17010";"DIPUTACION  (APD)";"40.5285160";"-3.6883180";"";"";"MADRID";"MADRID";"ESPAÑA";"NO";"NO";""
"17100";"BUSTARVIEJO-VALDEMANCO";"40.8575910";"-3.6804310";"";"";"BUSTARVIEJO";"MADRID";"ESPAÑA";"NO";"NO";""
"17101";"VALDEMANCO (APD)";"";"";"";"";"VALDEMANCO";"MADRID";"ESPAÑA";"NO";"NO";""
"17102";"LOZOYUELA (APD)";"40.9143630";"-3.6744070";"";"";"GARGANTA DE LOS MONTES";"MADRID";"ESPAÑA";"NO";"NO";""
"17103";"GARGANTILLA-LOZOYA (APD)";"40.9521340";"-3.7140220";"";"";"GARGANTILLA DEL LOZOYA Y PINILLA DE BUITRAGO";"MADRID";"ESPAÑA";"NO";"NO";""
"17104";"NAVARREDONDA-S.MAMES (APD)";"";"";"";"";"NAVARREDONDA Y SAN MAMÉS";"MADRID";"ESPAÑA";"NO";"NO";""
"17105";"GASCONES-BUITRAGO";"41.0273720";"-3.6799270";"";"";"GASCONES";"MADRID";"ESPAÑA";"NO";"NO";""
"17106";"BRAOJOS LA SERNA";"41.0425120";"-3.6419160";"";"";"BRAOJOS";"MADRID";"ESPAÑA";"NO";"NO";""
"17107";"ROBREGORDO-SOMOSIERRA";"41.1059990";"-3.5917190";"";"";"ROBREGORDO";"MADRID";"ESPAÑA";"NO";"NO";""
"17108";"SANTO TOME DEL PUERTO (APD)";"41.1805920";"-3.5637760";"";"";"SANTO TOMÉ DEL PUERTO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"17109";"RIAZA";"41.2553720";"-3.5106260";"";"";"RIAZA";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"17110";"TURRUBUELO-SEPULVEDA (APD)";"41.3336720";"-3.5972260";"";"";"BOCEGUILLAS";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"17111";"CAMPO DE SAN PEDRO";"41.4293720";"-3.5419250";"";"";"CAMPO DE SAN PEDRO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"17112";"MADERUELO-LINARES (APD)";"41.5032710";"-3.5422550";"";"";"MADERUELO";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"17113";"FUENTELCESPED-SANTA CRUZ (APD)";"41.6045720";"-3.6448250";"";"";"FUENTELCÉSPED";"BURGOS";"ESPAÑA";"NO";"NO";""
"17114";"GARGANTA DE LOS MONTES (APD)";"40.9221400";"-3.6920650";"";"";"GARGANTA DE LOS MONTES";"MADRID";"ESPAÑA";"NO";"NO";""
"17115";"LA ACEBEDA (APD)";"41.5860240";"-3.5856520";"";"";"SANTA CRUZ DE LA SALCEDA";"MADRID";"ESPAÑA";"NO";"NO";""
"17116";"SANTA CRUZ DE LA SALCEDA (APD)";"41.0865630";"-3.6252500";"";"";"SANTA CRUZ DE LA SALCEDA";"SEGOVIA";"ESPAÑA";"NO";"NO";""
"17117";"LA SERNA  (APT)";"41.0602130";"-3.6230760";"";"";"SERNA DEL MONTE (LA)";"MADRID";"ESPAÑA";"NO";"NO";""
"17200";"ARANDA DE DUERO-MONTECILLO";"41.6686160";"-3.6968140";"";"";"ARANDA DE DUERO";"BURGOS";"ESPAÑA";"NO";"NO";""
"17201";"GUMIEL DE HIZAN";"41.7748730";"-3.6716240";"";"";"GUMIEL DE IZÁN";"BURGOS";"ESPAÑA";"NO";"NO";""
"17202";"OQUILLAS (APD)";"";"";"";"";"OQUILLAS";"BURGOS";"ESPAÑA";"NO";"NO";""
"17203";"BAHABON DE ESGUEVA (APD)";"";"";"";"";"BAHABÓN DE ESGUEVA";"BURGOS";"ESPAÑA";"NO";"NO";""
"17204";"FONTIOSO";"41.9340730";"-3.7692130";"";"";"FONTIOSO";"BURGOS";"ESPAÑA";"NO";"NO";""
"17205";"LERMA";"42.0212720";"-3.7728210";"";"";"LERMA";"BURGOS";"ESPAÑA";"NO";"NO";""
"17206";"VILLAMAYOR DE LOS MONTES";"42.1190730";"-3.7354220";"";"";"MADRIGALEJO DEL MONTE";"BURGOS";"ESPAÑA";"NO";"NO";""
"17207";"COGOLLOS (APD)";"";"";"";"";"COGOLLOS";"BURGOS";"ESPAÑA";"NO";"NO";""
"17208";"SARRACIN  (BURGOS)";"42.2594320";"-3.7002650";"";"";"SARRACÍN";"BURGOS";"ESPAÑA";"NO";"NO";""
"17209";"VILLAGONZALO-PEDERNALES (APD)";"";"";"";"";"VILLAGONZALO PEDERNALES";"BURGOS";"ESPAÑA";"NO";"NO";""
"18000";"MADRID-ATOCHA CERCANÍAS";"40.4066191";"-3.6894391";"C/  Glorieta del Emperador Carlos V, 3";"28045";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"18001";"MADRID-RECOLETOS";"40.4233731";"-3.6909310";"Paseo de Recoletos, 20";"28001";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"18002";"MADRID-NUEVOS MINISTERIOS";"40.4466271";"-3.6923468";"Paseo de la Castellana, 85 ---  C/ Raimundo Fernandez Villaverde";"28046";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"18003";"MÉNDEZ ÁLVARO P.V.";"40.3957768";"-3.6778440";"C/ Pedro Bosch S/N / C/del Ombu S/N";"28045";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"18004";"DELICIAS";"40.4004375";"-3.6927766";"C/ Paseo de las Delicias, 61";"28045";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"18005";"PIRÁMIDES";"40.4025341";"-3.7113623";"Paseo de las Acacias, 40";"28005";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"18101";"SOL";"40.4168665";"-3.7028765";"Pza. Puerta de Sol S/N";"28013";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";"MADRI"
"19001";"UNIVERSIDAD PONTIFICIA DE COMILLAS";"40.5539697";"-3.6836997";"Ctra. M-616  Colmenar - Alcobendas Km.14";"28049";"MADRID";"MADRID";"ESPAÑA";"SI";"NO";""
"19002";"VALDELASFUENTES";"40.5474339";"-3.6543237";"C/ Marques de Valdavia, 138";"28100";"ALCOBENDAS";"MADRID";"ESPAÑA";"SI";"NO";""
"19003";"ALCOBENDAS-SAN SEBASTIÁN DE LOS REYES";"40.5465765";"-3.6351731";"Avda. de España, 50";"28100";"ALCOBENDAS";"MADRID";"ESPAÑA";"SI";"NO";""
"20002";"QUINTANA-RANEROS";"42.5500850";"-5.6377890";"C/ Guzman El Bueno, S/N";"24391";"SANTOVENIA DE LA VALDONCINA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20003";"VILLADANGOS";"42.5217430";"-5.7454200";"";"";"VILLADANGOS DEL PÁRAMO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20004";"SAN MARTIN DEL CAMINO (APT)";"42.4768190";"-5.8190970";"";"";"SANTA MARINA DEL REY";"LEÓN";"ESPAÑA";"NO";"NO";""
"20005";"VEGUELLINA";"42.4335000";"-5.8875600";"Paseo Estación Ferrocarril, 34";"24350";"VILLAREJO DE ÓRBIGO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20006";"BARRIENTOS";"42.4143010";"-5.9639880";"C/ Santa Ana, 20";"24394";"VALDERREY";"LEÓN";"ESPAÑA";"NO";"NO";""
"20007";"NISTAL";"42.4244620";"-6.0080300";"C/ Antonio Aceña, 21";"24395";"SAN JUSTO DE LA VEGA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20008";"VILLAVANTE";"42.4645800";"-5.8389140";"C/ El Palacio, 32";"24393";"SANTA MARINA DEL REY";"LEÓN";"ESPAÑA";"NO";"NO";""
"20046";"CORUNA-SAN DIEGO";"";"";"";"";"CORUÑA (A)";"CORUÑA, A";"ESPAÑA";"NO";"NO";""
"20100";"ASTORGA";"42.4594890";"-6.0472120";"Avda. Estación Ferrocarril, S/N";"24700";"ASTORGA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20101";"OTERO DE ESCARPIZO";"42.5137980";"-6.0550570";"";"";"VILLAOBISPO DE OTERO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20102";"VEGA-MAGAZ";"42.5537600";"-6.0682670";"C/ Camino Estación Ferrocarril, S/N";"24396";"MAGAZ DE CEPEDA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20103";"PORQUEROS";"42.5989350";"-6.1082380";"C/ Estación Ferrocarril, 5";"24397";"MAGAZ DE CEPEDA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20104";"BRAÑUELAS";"42.6326310";"-6.2010020";"Travesia Fanal, 5";"24360";"VILLAGATÓN";"LEÓN";"ESPAÑA";"NO";"NO";""
"20105";"FOLGOSO (APT)";"42.6325200";"-6.2532970";"";"";"TORRE DEL BIERZO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20106";"LA GRANJA";"42.6148740";"-6.2824950";"Avda. San Vicente, S/N";"24378";"TORRE DEL BIERZO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20108";"ALBARES (APT)";"42.6064200";"-6.2943970";"";"";"TORRE DEL BIERZO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20109";"TORRE DEL BIERZO";"42.5955780";"-6.3290830";"Paseo Estación Ferrocarril, S/N";"24370";"TORRE DEL BIERZO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20111";"BEMBIBRE";"42.6095580";"-6.4220480";"C/ Susana Gonzalez, 56";"24300";"BEMBIBRE";"LEÓN";"ESPAÑA";"NO";"NO";""
"20112";"VILLAVERDE DE LOS CESTOS";"42.5981290";"-6.5031120";"";"";"CASTROPODAME";"LEÓN";"ESPAÑA";"NO";"NO";""
"20113";"SAN MIGUEL DE LAS DUEÑAS";"42.5863920";"-6.5237760";"C/ Estación Ferrocarril, 34";"24398";"CONGOSTO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20200";"PONFERRADA";"42.5454290";"-6.6023760";"Avda. del Ferrocarril, 15";"24400";"PONFERRADA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20201";"DEHESAS (APT)";"42.5423200";"-6.6913970";"";"";"PONFERRADA";"LEÓN";"ESPAÑA";"NO";"NO";""
"20202";"POSADA DEL BIERZO";"42.5401530";"-6.7151250";"";"";"CARRACEDELO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20203";"VILLADEPALOS";"42.5368600";"-6.7511090";"C/ Camino del Apeadero, S/N";"24565";"CARRACEDELO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20204";"TORAL DE LOS VADOS";"42.5410520";"-6.7767030";"Pza. Estación Ferrocarril, S/N";"24560";"TORAL DE LOS VADOS";"LEÓN";"ESPAÑA";"NO";"NO";""
"20206";"LA BAROSA";"42.4994480";"-6.8256100";"";"";"CARUCEDO";"LEÓN";"ESPAÑA";"NO";"NO";""
"20207";"COVAS";"42.4753260";"-6.8308780";"C/ Estación Ferrocarril, S/N";"32141";"RUBIÁ";"OURENSE";"ESPAÑA";"NO";"NO";""
"20208";"QUEREÑO";"42.4207040";"-6.8294860";"Rúa da Estación, S/N";"32320";"RUBIÁ";"OURENSE";"ESPAÑA";"NO";"NO";""
"20209";"PUMARES";"42.4045330";"-6.8590630";"";"";"CARBALLEDA DE VALDEORRAS";"OURENSE";"ESPAÑA";"NO";"NO";""
"20210";"SOBRADELO";"42.4148590";"-6.9119510";"Ctra. de Entoma - Estación Ferrocarril, S/N";"32330";"CARBALLEDA DE VALDEORRAS";"OURENSE";"ESPAÑA";"NO";"NO";""
"20211";"O BARCO DE VALDEORRAS";"42.4183010";"-6.9850300";"Avda. Estación Ferrocarril, S/N";"32300";"BARCO DE VALDEORRAS (O)";"OURENSE";"ESPAÑA";"NO";"NO";""
"20212";"VILAMARTÍN DE VALDEORRAS";"42.4118290";"-7.0611850";"Pza. Miguel Estevez, S/N";"32340";"VILAMARTÍN DE VALDEORRAS";"OURENSE";"ESPAÑA";"NO";"NO";""
"20213";"A RÚA-PETÍN";"42.3927600";"-7.1132840";"Rúa Circunvalación, S/N";"32350";"RÚA (A)";"OURENSE";"ESPAÑA";"NO";"NO";""
"20214";"MONTEFURADO";"42.3940200";"-7.1984000";"C/ San Miguel Montef, 4";"27390";"QUIROGA";"LUGO";"ESPAÑA";"NO";"NO";""
"20215";"SOLDON-SEQUEIROS (APT)";"42.4457210";"-7.2442980";"";"";"RIBAS DE SIL";"LUGO";"ESPAÑA";"NO";"NO";""
"20216";"SAN CLODIO-QUIROGA";"42.4652710";"-7.2871980";"Rúa Do Ferrocarril, 31";"27310";"RIBAS DE SIL";"LUGO";"ESPAÑA";"NO";"NO";""
"20217";"FREIJEIRO (APT)";"42.4836210";"-7.3468980";"";"";"QUIROGA";"LUGO";"ESPAÑA";"NO";"NO";""
"20218";"A POBRA DO BROLLÓN";"42.5336820";"-7.4000880";"Avda. da Pobra, S/N";"27331";"POBRA DO BROLLÓN (A)";"LUGO";"ESPAÑA";"NO";"NO";""
"20300";"MONFORTE DE LEMOS";"42.5296820";"-7.5035890";"Praza da Estación, S/N";"27400";"MONFORTE DE LEMOS";"LUGO";"ESPAÑA";"NO";"NO";""
"20302";"BOVEDA (APD)";"42.6249810";"-7.4854950";"";"";"BÓVEDA";"LUGO";"ESPAÑA";"NO";"NO";""
"20303";"RUBIAN (APT-CGD)";"42.6490210";"-7.4857980";"";"";"BÓVEDA";"LUGO";"ESPAÑA";"NO";"NO";""
"20304";"OURAL";"42.7211670";"-7.4464200";"";"";"SARRIA";"LUGO";"ESPAÑA";"NO";"NO";""
"20305";"SARRIA";"42.7840490";"-7.4188220";"Rúa Ramon Cabanillas, 6";"27600";"SARRIA";"LUGO";"ESPAÑA";"NO";"NO";""
"20306";"PEDRELO-CÉLTIGOS";"42.8329340";"-7.3933290";"C/ Celtigos, 84";"27617";"SARRIA";"LUGO";"ESPAÑA";"NO";"NO";""
"20307";"POBRA DE SAN XIAN (SAN JULIAN)";"42.8655210";"-7.4458980";"";"";"LÁNCARA";"LUGO";"ESPAÑA";"NO";"NO";""
"20308";"LAJOSA (APT-CGD)";"42.9586210";"-7.4804970";"";"";"CORGO (O)";"LUGO";"ESPAÑA";"NO";"NO";""
"20309";"LUGO";"43.0152220";"-7.5521760";"Pla. de Conde Fontao, S/N";"27003";"LUGO";"LUGO";"ESPAÑA";"NO";"NO";""
"20310";"RÁBADE";"43.1213780";"-7.6248350";"Praza de España, 23";"27370";"RÁBADE";"LUGO";"ESPAÑA";"NO";"NO";""
"20311";"BEGONTE";"43.1491720";"-7.6864170";"";"";"BEGONTE";"LUGO";"ESPAÑA";"NO";"NO";""
"20312";"BAAMONDE";"43.1734050";"-7.7561280";"C/ Estación Ferrocarril, 8";"27371";"BEGONTE";"LUGO";"ESPAÑA";"NO";"NO";""
